"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"Var1";"Var2";"Var3";"Var4";"Var5";"Var6";"Var7";"Var8";"TimeString";"MsgText";"PLC"
45413768226.1458;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 18:26:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413768226.1458;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 18:26:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413768547.6852;2;1;64;132;;;;;;;;;"01.05.2024 18:26:43";"Warnung Thermoelement Bandheizer Zone 4 defekt";"SM"
45413768929.7338;2;1;64;130;;;;;;;;;"01.05.2024 18:27:16";"Warnung Thermoelement Bandheizer Zone 2 defekt";"SM"
45413768929.7338;2;1;64;131;;;;;;;;;"01.05.2024 18:27:16";"Warnung Thermoelement Bandheizer Zone 3 defekt";"SM"
45413769276.7477;2;0;64;130;;;;;;;;;"01.05.2024 18:27:46";"Warnung Thermoelement Bandheizer Zone 2 defekt";"SM"
45413769276.7477;2;0;64;131;;;;;;;;;"01.05.2024 18:27:46";"Warnung Thermoelement Bandheizer Zone 3 defekt";"SM"
45413769276.7477;2;0;64;132;;;;;;;;;"01.05.2024 18:27:46";"Warnung Thermoelement Bandheizer Zone 4 defekt";"SM"
45413770232.1296;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 40*****400";;;;;;;;"01.05.2024 18:29:08";"Programm/Schrittnummer Status des BM ist : 40*****400";
45413770232.1296;1;1;3;60000;"Anlagezustand-BM : Prozess beenden ";;;;;;;;"01.05.2024 18:29:08";"Anlagezustand-BM : Prozess beenden ";
45413770243.6574;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 40*****425";;;;;;;;"01.05.2024 18:29:09";"Programm/Schrittnummer Status des BM ist : 40*****425";
45413770255.1968;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 40*****430";;;;;;;;"01.05.2024 18:29:10";"Programm/Schrittnummer Status des BM ist : 40*****430";
45413770266.7593;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 40*****445";;;;;;;;"01.05.2024 18:29:11";"Programm/Schrittnummer Status des BM ist : 40*****445";
45413770278.3449;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 40*****455";;;;;;;;"01.05.2024 18:29:12";"Programm/Schrittnummer Status des BM ist : 40*****455";
45413770301.4931;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 40*****460";;;;;;;;"01.05.2024 18:29:14";"Programm/Schrittnummer Status des BM ist : 40*****460";
45413770359.375;1;1;3;60000;"Programm/Schrittnummer Status des BM ist : 2*****490";;;;;;;;"01.05.2024 18:29:19";"Programm/Schrittnummer Status des BM ist : 2*****490";
45413770359.375;1;1;3;60000;"Anlagezustand-BM : Bereit für Beschichtung ";;;;;;;;"01.05.2024 18:29:19";"Anlagezustand-BM : Bereit für Beschichtung ";
45413775170.5903;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 18:36:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413775170.5903;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 18:36:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413782115;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 18:46:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413782115;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 18:46:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413789059.3981;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 18:56:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413789059.3981;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 18:56:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413796003.8773;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 19:06:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413796003.8773;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 19:06:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413802948.3218;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 19:16:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413802948.3218;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 19:16:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413808361.3542;2;2;65;117;;;;;;;;;"01.05.2024 19:24:02";"Fehler Bandheizer Heizkreis #5";"SM"
45413808361.3542;2;2;65;119;;;;;;;;;"01.05.2024 19:24:02";"Fehler Bandheizer Heizkreis #7";"SM"
45413809892.7778;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 19:26:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413809892.7778;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 19:26:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413816837.2222;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 19:36:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413816837.2222;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 19:36:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413823781.6435;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 19:46:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413823781.6435;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 19:46:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413830726.0417;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 19:56:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413830726.0417;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 19:56:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413837670.4514;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 20:06:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413837670.4514;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 20:06:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413844614.838;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 20:16:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413844614.838;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 20:16:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413851559.2593;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 20:26:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413851559.2593;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 20:26:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413858503.669;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 20:36:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413858503.669;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 20:36:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413865448.0903;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 20:46:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413865448.0903;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 20:46:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413872392.5347;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 20:56:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413872392.5347;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 20:56:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413879336.9792;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 21:06:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413879336.9792;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 21:06:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413886281.3657;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 21:16:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413886281.3657;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 21:16:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413893225.787;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 21:26:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413893225.787;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 21:26:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413900170.1968;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 21:36:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413900170.1968;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 21:36:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413907114.6181;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 21:46:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413907114.6181;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 21:46:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413914059.0509;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 21:56:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413914059.0509;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 21:56:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413920661.3195;2;1;64;132;;;;;;;;;"01.05.2024 22:05:45";"Warnung Thermoelement Bandheizer Zone 4 defekt";"SM"
45413921003.4838;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 22:06:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413921003.4838;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 22:06:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413927947.9282;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 22:16:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413927947.9282;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 22:16:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413934893.5069;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 22:26:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413934893.5069;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 22:26:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413941837.9398;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 22:36:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413941837.9398;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 22:36:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413948782.3611;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 22:46:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413948782.3611;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 22:46:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413955726.7824;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 22:56:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413955726.7824;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 22:56:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413962671.1806;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 23:06:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413962671.1806;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 23:06:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413969615.5787;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 23:16:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413969615.5787;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 23:16:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413976560;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 23:26:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413976560;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 23:26:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413983504.456;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 23:36:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413983504.456;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 23:36:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413990448.8657;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 23:46:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413990448.8657;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 23:46:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45413997393.2523;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"01.05.2024 23:56:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45413997393.2523;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"01.05.2024 23:56:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414004337.662;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 00:06:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414004337.662;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 00:06:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414011282.0833;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 00:16:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414011282.0833;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 00:16:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414018226.4815;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 00:26:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414018226.4931;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 00:26:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414025170.9259;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 00:36:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414025170.9259;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 00:36:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414032115.3472;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 00:46:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414032115.3472;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 00:46:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414039059.7685;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 00:56:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414039059.7685;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 00:56:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414046004.213;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 01:06:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414046004.213;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 01:06:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414052948.669;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 01:16:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414052948.669;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 01:16:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414059893.1019;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 01:26:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414059893.1134;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 01:26:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414066837.5463;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 01:36:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414066837.5463;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 01:36:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414073781.956;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 01:46:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414073781.956;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 01:46:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414080726.3773;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 01:56:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414080726.3773;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 01:56:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414087670.8333;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 02:06:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414087670.8333;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 02:06:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414094615.2893;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 02:16:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414094615.2893;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 02:16:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414101559.7106;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 02:26:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414101559.7106;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 02:26:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414108504.1204;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 02:36:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414108504.1204;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 02:36:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414115448.5185;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 02:46:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414115448.5185;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 02:46:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414122392.9514;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 02:56:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414122392.9514;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 02:56:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414129337.3611;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 03:06:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414129337.3611;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 03:06:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414136281.7824;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 03:16:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414136281.7824;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 03:16:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414143226.2037;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 03:26:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414143226.2037;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 03:26:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414150170.5903;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 03:36:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414150170.5903;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 03:36:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414157115.0231;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 03:46:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414157115.0231;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 03:46:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414164059.4444;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 03:56:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414164059.4444;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 03:56:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414171003.8426;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 04:06:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414171003.8426;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 04:06:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414177948.2639;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 04:16:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414177948.2639;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 04:16:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414184892.7662;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 04:26:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414184892.7662;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 04:26:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414191837.1875;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 04:36:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414191837.1875;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 04:36:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414198781.6319;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 04:46:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414198781.6319;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 04:46:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414205726.0648;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 04:56:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414205726.0648;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 04:56:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414212670.4745;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 05:06:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414212670.4745;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 05:06:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414219614.8727;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 05:16:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414219614.8727;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 05:16:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414226559.3287;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 05:26:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414226559.3287;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 05:26:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414233503.75;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 05:36:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414233503.7616;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 05:36:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414240448.1713;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 05:46:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414240448.1713;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 05:46:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414247392.581;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 05:56:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414247392.581;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 05:56:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
45414254336.9792;1;1;3;240000;"WinCC Recipes for Runtime Advanced";;;;;;;;"02.05.2024 06:06:15";"License Key nicht verfügbar! WinCC Recipes for Runtime Advanced";
45414254336.9792;1;1;3;240000;"WinCC Logging for Runtime Advanced";;;;;;;;"02.05.2024 06:06:15";"License Key nicht verfügbar! WinCC Logging for Runtime Advanced";
