Time_ms;MsgProc;StateAfter;MsgClass;MsgNumber;Var1;Var2;Var3;Var4;Var5;Var6;Var7;Var8;TimeString;MsgText;PLC
454.070.790.179.051;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 01:53;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
45.407.085.962.338;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 02:03;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
45.407.085.962.338;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 02:03;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.070.929.067.361;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 02:13;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.070.929.067.477;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 02:13;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.070.998.511.806;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 02:23;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.070.998.511.806;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 02:23;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.071.067.956.019;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 02:33;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.071.067.956.019;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 02:33;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.071.137.399.884;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 02:43;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.071.137.399.884;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 02:43;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.071.206.844.329;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 02:53;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.071.206.844.329;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 02:53;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
45.407.127.628.831;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 03:03;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
45.407.127.628.831;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 03:03;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.071.345.732.523;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 03:13;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.071.345.732.523;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 03:13;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.071.415.176.852;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 03:23;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.071.415.176.852;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 03:23;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.071.484.621.296;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 03:33;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.071.484.621.296;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 03:33;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.071.554.065.509;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 03:43;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.071.554.065.509;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 03:43;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.071.623.509.606;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 03:53;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.071.623.509.722;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 03:53;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.071.692.953.704;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 04:03;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.071.692.953.819;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 04:03;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
45.407.176.239.757;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 04:13;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.071.762.397.685;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 04:13;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.071.831.841.667;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 04:23;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.071.831.841.782;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 04:23;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.071.901.285.532;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 04:33;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.071.901.285.648;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 04:33;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.071.970.729.514;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 04:43;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.071.970.729.514;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 04:43;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.072.040.173.727;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 04:53;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.072.040.173.727;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 04:53;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.072.109.617.593;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 05:03;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.072.109.617.593;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 05:03;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.072.179.062.037;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 05:13;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.072.179.062.037;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 05:13;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.072.248.506.366;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 05:23;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.072.248.506.366;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 05:23;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.072.317.950.694;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 05:33;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
45.407.231.795.081;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 05:33;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.072.387.395.023;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 05:43;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.072.387.395.139;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 05:43;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.072.456.839.236;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 05:53;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.072.456.839.352;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 05:53;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.072.526.283.449;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 06:03;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.072.526.283.565;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 06:03;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.072.595.728.009;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 06:13;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.072.595.728.009;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 06:13;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.072.665.183.449;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 06:23;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.072.665.183.449;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 06:23;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.072.734.627.662;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 06:33;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.072.734.627.662;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 06:33;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.072.804.072.106;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 06:43;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.072.804.072.106;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 06:43;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.072.873.516.319;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 06:53;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.072.873.516.319;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 06:53;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
45.407.290.104.456;1;1;3;60000;Programm Status des BM ist :  40  Programmschritt  ist : 420;;;;;;;;25.04.2024 06:57;Programm Status des BM ist :  40  Programmschritt  ist : 420;
45.407.290.104.456;1;1;3;60000;Anlagezustand-BM : Prozess beenden ;;;;;;;;25.04.2024 06:57;Anlagezustand-BM : Prozess beenden ;
454.072.901.160.069;1;1;3;60000;Programm Status des BM ist :  40  Programmschritt  ist : 430;;;;;;;;25.04.2024 06:57;Programm Status des BM ist :  40  Programmschritt  ist : 430;
454.072.901.275.116;1;1;3;60000;Programm Status des BM ist :  40  Programmschritt  ist : 445;;;;;;;;25.04.2024 06:57;Programm Status des BM ist :  40  Programmschritt  ist : 445;
454.072.902.201.273;1;1;3;60000;Programm Status des BM ist :  40  Programmschritt  ist : 455;;;;;;;;25.04.2024 06:57;Programm Status des BM ist :  40  Programmschritt  ist : 455;
454.072.902.432.755;1;1;3;60000;Programm Status des BM ist :  40  Programmschritt  ist : 460;;;;;;;;25.04.2024 06:57;Programm Status des BM ist :  40  Programmschritt  ist : 460;
454.072.903.011.806;1;1;3;60000;Programm Status des BM ist :  2  Programmschritt  ist : 490;;;;;;;;25.04.2024 06:58;Programm Status des BM ist :  2  Programmschritt  ist : 490;
454.072.903.011.806;1;1;3;60000;Anlagezustand-BM : Bereit für Beschichtung ;;;;;;;;25.04.2024 06:58;Anlagezustand-BM : Bereit für Beschichtung ;
454.072.906.599.306;2;1;64;174;;;;;;;;;25.04.2024 06:58;Warnung, Barathron nicht kalibriert!;BM
454.072.942.960.185;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 07:03;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.072.942.960.185;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 07:03;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.072.968.870.023;2;0;64;174;;;;;;;;;25.04.2024 07:07;Warnung, Barathron nicht kalibriert!;BM
454.072.968.870.023;1;1;3;60000;Anlagezustand-BM : Belüften  ;;;;;;;;25.04.2024 07:07;Anlagezustand-BM : Belüften  ;
454.072.968.986.227;1;1;3;60000;Programm Status des BM ist :  50  Programmschritt  ist : 505;;;;;;;;25.04.2024 07:07;Programm Status des BM ist :  50  Programmschritt  ist : 505;
454.072.969.030.208;1;1;3;60000;Programm Status des VM ist : 50  Programmschritt  ist : 505;;;;;;;;25.04.2024 07:07;Programm Status des VM ist : 50  Programmschritt  ist : 505;
454.072.969.030.208;1;1;3;60000;Anlagezustand-VM : Belüften  ;;;;;;;;25.04.2024 07:07;Anlagezustand-VM : Belüften  ;
454.072.969.449.074;1;1;3;60000;Programm Status des BM ist :  50  Programmschritt  ist : 510;;;;;;;;25.04.2024 07:07;Programm Status des BM ist :  50  Programmschritt  ist : 510;
454.072.969.491.898;1;1;3;60000;Programm Status des VM ist : 50  Programmschritt  ist : 510;;;;;;;;25.04.2024 07:07;Programm Status des VM ist : 50  Programmschritt  ist : 510;
45.407.297.192.338;1;1;3;60000;Programm Status des VM ist : 50  Programmschritt  ist : 515;;;;;;;;25.04.2024 07:07;Programm Status des VM ist : 50  Programmschritt  ist : 515;
454.072.971.994.907;1;1;3;60000;Programm Status des BM ist :  50  Programmschritt  ist : 515;;;;;;;;25.04.2024 07:07;Programm Status des BM ist :  50  Programmschritt  ist : 515;
454.072.972.038.195;1;1;3;60000;Programm Status des VM ist : 50  Programmschritt  ist : 520;;;;;;;;25.04.2024 07:07;Programm Status des VM ist : 50  Programmschritt  ist : 520;
454.072.972.111.111;1;1;3;60000;Programm Status des BM ist :  50  Programmschritt  ist : 520;;;;;;;;25.04.2024 07:07;Programm Status des BM ist :  50  Programmschritt  ist : 520;
454.072.988.546.412;1;1;3;60000;Programm Status des BM ist :  50  Programmschritt  ist : 525;;;;;;;;25.04.2024 07:10;Programm Status des BM ist :  50  Programmschritt  ist : 525;
454.072.988.589.352;1;1;3;60000;Programm Status des VM ist : 50  Programmschritt  ist : 525;;;;;;;;25.04.2024 07:10;Programm Status des VM ist : 50  Programmschritt  ist : 525;
454.072.997.501.736;1;1;3;60000;Programm Status des VM ist : 50  Programmschritt  ist : 535;;;;;;;;25.04.2024 07:11;Programm Status des VM ist : 50  Programmschritt  ist : 535;
45.407.299.757.419;1;1;3;60000;Programm Status des BM ist :  50  Programmschritt  ist : 540;;;;;;;;25.04.2024 07:11;Programm Status des BM ist :  50  Programmschritt  ist : 540;
454.072.997.615.856;1;1;3;60000;Programm Status des VM ist : 50  Programmschritt  ist : 590;;;;;;;;25.04.2024 07:11;Programm Status des VM ist : 50  Programmschritt  ist : 590;
454.072.997.690.278;1;1;3;60000;Programm Status des BM ist :  10  Programmschritt  ist : 120;;;;;;;;25.04.2024 07:11;Programm Status des BM ist :  10  Programmschritt  ist : 120;
454.072.997.690.278;1;1;3;60000;Anlagezustand-BM : Anfahren Grundstellung ;;;;;;;;25.04.2024 07:11;Anlagezustand-BM : Anfahren Grundstellung ;
454.072.997.806.481;1;1;3;60000;Programm Status des BM ist :  10  Programmschritt  ist : 135;;;;;;;;25.04.2024 07:11;Programm Status des BM ist :  10  Programmschritt  ist : 135;
454.072.997.847.917;1;1;3;60000;Programm Status des VM ist : 10  Programmschritt  ist : 105;;;;;;;;25.04.2024 07:11;Programm Status des VM ist : 10  Programmschritt  ist : 105;
454.072.997.847.917;1;1;3;60000;Anlagezustand-VM : Anfahren Grundstellung ;;;;;;;;25.04.2024 07:11;Anlagezustand-VM : Anfahren Grundstellung ;
454.072.998.196.065;1;1;3;60000;Programm Status des VM ist : 1  Programmschritt  ist : 190;;;;;;;;25.04.2024 07:11;Programm Status des VM ist : 1  Programmschritt  ist : 190;
454.072.998.196.181;1;1;3;60000;Anlagezustand-VM : Grundstellung ;;;;;;;;25.04.2024 07:11;Anlagezustand-VM : Grundstellung ;
454.073.012.404.167;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 07:13;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.073.012.404.167;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 07:13;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.073.063.086.574;1;1;3;60000;Programm Status des BM ist :  1  Programmschritt  ist : 190;;;;;;;;25.04.2024 07:21;Programm Status des BM ist :  1  Programmschritt  ist : 190;
454.073.063.086.574;1;1;3;60000;Anlagezustand-BM : Grundstellung ;;;;;;;;25.04.2024 07:21;Anlagezustand-BM : Grundstellung ;
454.073.063.240.741;1;1;3;60000;Programm Status des VM ist : 7  Programmschritt  ist : 700;;;;;;;;25.04.2024 07:21;Programm Status des VM ist : 7  Programmschritt  ist : 700;
454.073.063.240.741;1;1;3;60000;Anlagezustand-VM : Service ;;;;;;;;25.04.2024 07:21;Anlagezustand-VM : Service ;
454.073.063.317.245;1;1;3;60000;Programm Status des BM ist :  7  Programmschritt  ist : 700;;;;;;;;25.04.2024 07:21;Programm Status des BM ist :  7  Programmschritt  ist : 700;
454.073.063.317.361;1;1;3;60000;Anlagezustand-BM : Service ;;;;;;;;25.04.2024 07:21;Anlagezustand-BM : Service ;
454.073.081.847.917;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 07:23;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.073.081.847.917;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 07:23;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.073.151.291.782;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 07:33;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.073.151.291.782;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 07:33;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.073.220.735.648;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 07:43;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.073.220.735.648;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 07:43;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.073.290.179.745;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 07:53;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.073.290.179.861;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 07:53;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.073.359.623.495;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 08:03;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.073.359.623.495;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 08:03;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.073.429.067.245;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 08:13;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.073.429.067.245;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 08:13;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.073.498.511.111;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 08:23;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.073.498.511.111;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 08:23;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.075.484.135.764;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 13:09;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.075.484.135.764;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 13:09;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.075.553.575.231;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 13:19;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.075.553.575.231;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 13:19;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.075.623.018.981;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 13:29;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.075.623.018.981;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 13:29;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.075.670.965.509;1;1;3;60000;Programm Status des BM ist :  10  Programmschritt  ist : 115;;;;;;;;25.04.2024 13:36;Programm Status des BM ist :  10  Programmschritt  ist : 115;
454.075.670.965.625;1;1;3;60000;Anlagezustand-BM : Anfahren Grundstellung ;;;;;;;;25.04.2024 13:36;Anlagezustand-BM : Anfahren Grundstellung ;
454.075.670.987.616;1;1;3;60000;Programm Status des VM ist : 10  Programmschritt  ist : 105;;;;;;;;25.04.2024 13:36;Programm Status des VM ist : 10  Programmschritt  ist : 105;
454.075.670.987.616;1;1;3;60000;Anlagezustand-VM : Anfahren Grundstellung ;;;;;;;;25.04.2024 13:36;Anlagezustand-VM : Anfahren Grundstellung ;
454.075.671.081.019;1;1;3;60000;Programm Status des BM ist :  10  Programmschritt  ist : 135;;;;;;;;25.04.2024 13:36;Programm Status des BM ist :  10  Programmschritt  ist : 135;
454.075.671.196.991;1;1;3;60000;Programm Status des BM ist :  10  Programmschritt  ist : 150;;;;;;;;25.04.2024 13:36;Programm Status des BM ist :  10  Programmschritt  ist : 150;
454.075.671.312.963;1;1;3;60000;Programm Status des BM ist :  1  Programmschritt  ist : 190;;;;;;;;25.04.2024 13:36;Programm Status des BM ist :  1  Programmschritt  ist : 190;
454.075.671.312.963;1;1;3;60000;Anlagezustand-BM : Grundstellung ;;;;;;;;25.04.2024 13:36;Anlagezustand-BM : Grundstellung ;
454.075.671.334.259;1;1;3;60000;Programm Status des VM ist : 1  Programmschritt  ist : 190;;;;;;;;25.04.2024 13:36;Programm Status des VM ist : 1  Programmschritt  ist : 190;
454.075.671.334.259;1;1;3;60000;Anlagezustand-VM : Grundstellung ;;;;;;;;25.04.2024 13:36;Anlagezustand-VM : Grundstellung ;
454.075.671.660.069;1;1;3;60000;Programm Status des BM ist :  20  Programmschritt  ist : 200;;;;;;;;25.04.2024 13:36;Programm Status des BM ist :  20  Programmschritt  ist : 200;
454.075.671.660.069;1;1;3;60000;Anlagezustand-BM : Abpumpen ;;;;;;;;25.04.2024 13:36;Anlagezustand-BM : Abpumpen ;
454.075.671.684.375;1;1;3;60000;Programm Status des VM ist : 20  Programmschritt  ist : 200;;;;;;;;25.04.2024 13:36;Programm Status des VM ist : 20  Programmschritt  ist : 200;
454.075.671.684.375;1;1;3;60000;Anlagezustand-VM : Abpumpen ;;;;;;;;25.04.2024 13:36;Anlagezustand-VM : Abpumpen ;
454.075.671.775.463;1;1;3;60000;Programm Status des BM ist :  20  Programmschritt  ist : 205;;;;;;;;25.04.2024 13:36;Programm Status des BM ist :  20  Programmschritt  ist : 205;
454.075.671.800.579;1;1;3;60000;Programm Status des VM ist : 20  Programmschritt  ist : 205;;;;;;;;25.04.2024 13:36;Programm Status des VM ist : 20  Programmschritt  ist : 205;
454.075.671.891.088;1;1;3;60000;Programm Status des BM ist :  20  Programmschritt  ist : 210;;;;;;;;25.04.2024 13:36;Programm Status des BM ist :  20  Programmschritt  ist : 210;
454.075.671.915.856;1;1;3;60000;Programm Status des VM ist : 20  Programmschritt  ist : 210;;;;;;;;25.04.2024 13:36;Programm Status des VM ist : 20  Programmschritt  ist : 210;
454.075.673.627.083;1;1;3;60000;Programm Status des BM ist :  20  Programmschritt  ist : 225;;;;;;;;25.04.2024 13:37;Programm Status des BM ist :  20  Programmschritt  ist : 225;
454.075.673.653.009;1;1;3;60000;Programm Status des VM ist : 20  Programmschritt  ist : 225;;;;;;;;25.04.2024 13:37;Programm Status des VM ist : 20  Programmschritt  ist : 225;
454.075.692.463.195;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 13:39;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.075.692.463.195;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 13:39;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.075.695.270.949;1;1;3;60000;Programm Status des BM ist :  20  Programmschritt  ist : 235;;;;;;;;25.04.2024 13:40;Programm Status des BM ist :  20  Programmschritt  ist : 235;
454.075.695.294.676;1;1;3;60000;Programm Status des VM ist : 20  Programmschritt  ist : 235;;;;;;;;25.04.2024 13:40;Programm Status des VM ist : 20  Programmschritt  ist : 235;
454.075.695.386.921;1;1;3;60000;Programm Status des BM ist :  20  Programmschritt  ist : 240;;;;;;;;25.04.2024 13:40;Programm Status des BM ist :  20  Programmschritt  ist : 240;
454.075.695.410.301;1;1;3;60000;Programm Status des VM ist : 20  Programmschritt  ist : 240;;;;;;;;25.04.2024 13:40;Programm Status des VM ist : 20  Programmschritt  ist : 240;
454.075.695.965.856;1;1;3;60000;Programm Status des BM ist :  20  Programmschritt  ist : 245;;;;;;;;25.04.2024 13:40;Programm Status des BM ist :  20  Programmschritt  ist : 245;
454.075.695.988.773;1;1;3;60000;Programm Status des VM ist : 20  Programmschritt  ist : 245;;;;;;;;25.04.2024 13:40;Programm Status des VM ist : 20  Programmschritt  ist : 245;
45.407.573.428.044;1;1;3;60000;Programm Status des BM ist :  2  Programmschritt  ist : 290;;;;;;;;25.04.2024 13:45;Programm Status des BM ist :  2  Programmschritt  ist : 290;
45.407.573.428.044;1;1;3;60000;Anlagezustand-BM : Bereit für Beschichtung ;;;;;;;;25.04.2024 13:45;Anlagezustand-BM : Bereit für Beschichtung ;
454.075.734.297.801;1;1;3;60000;Programm Status des VM ist : 2  Programmschritt  ist : 290;;;;;;;;25.04.2024 13:45;Programm Status des VM ist : 2  Programmschritt  ist : 290;
454.075.734.297.917;1;1;3;60000;Anlagezustand-VM : Bereit für Beschichtung ;;;;;;;;25.04.2024 13:45;Anlagezustand-VM : Bereit für Beschichtung ;
454.075.761.906.944;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 13:49;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.075.761.906.944;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 13:49;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.075.831.351.042;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 13:59;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.075.831.351.157;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 13:59;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
454.075.900.795.023;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;25.04.2024 14:09;License Key nicht verfügbar! WinCC Recipes for Runtime Advanced;
454.075.900.795.023;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;25.04.2024 14:09;License Key nicht verfügbar! WinCC Logging for Runtime Advanced;
