Time_ms;MsgProc;StateAfter;MsgClass;MsgNumber;Var1;Var2;Var3;Var4;Var5;Var6;Var7;Var8;TimeString;MsgText;PLC
454.289.812.232.292;2;0;64;79;;;;;;;;;16.05.2024 23:32;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.812.579.514;2;1;64;79;;;;;;;;;16.05.2024 23:33;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.813.273.958;2;0;64;79;;;;;;;;;16.05.2024 23:33;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.813.623.032;2;1;64;79;;;;;;;;;16.05.2024 23:33;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.814.547.106;2;0;64;79;;;;;;;;;16.05.2024 23:33;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.814.662.847;2;1;64;79;;;;;;;;;16.05.2024 23:33;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.815.935.995;2;0;64;79;;;;;;;;;16.05.2024 23:33;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.816.051.736;2;1;64;79;;;;;;;;;16.05.2024 23:33;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.817.556.366;2;0;64;79;;;;;;;;;16.05.2024 23:33;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.817.672.106;2;1;64;79;;;;;;;;;16.05.2024 23:33;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.817.787.847;2;0;64;79;;;;;;;;;16.05.2024 23:33;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.817.903.588;2;1;64;79;;;;;;;;;16.05.2024 23:33;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.822.533.218;2;0;64;79;;;;;;;;;16.05.2024 23:34;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
45.428.982.288.044;2;1;64;79;;;;;;;;;16.05.2024 23:34;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.823.922.107;2;0;64;79;;;;;;;;;16.05.2024 23:34;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.824.037.847;2;1;64;79;;;;;;;;;16.05.2024 23:34;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.824.153.588;2;0;64;79;;;;;;;;;16.05.2024 23:34;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.824.269.329;2;1;64;79;;;;;;;;;16.05.2024 23:34;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.825.079.514;2;0;64;79;;;;;;;;;16.05.2024 23:34;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.825.193.403;2;1;64;79;;;;;;;;;16.05.2024 23:34;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.826.582.292;2;0;64;79;;;;;;;;;16.05.2024 23:35;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.826.813.773;2;1;64;79;;;;;;;;;16.05.2024 23:35;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.826.931.366;2;0;64;79;;;;;;;;;16.05.2024 23:35;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.827.857.292;2;1;64;79;;;;;;;;;16.05.2024 23:35;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.827.973.032;2;0;64;79;;;;;;;;;16.05.2024 23:35;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.828.088.773;2;1;64;79;;;;;;;;;16.05.2024 23:35;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.828.204.514;2;0;64;79;;;;;;;;;16.05.2024 23:35;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.830.172.107;2;1;64;79;;;;;;;;;16.05.2024 23:35;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.830.403.588;2;0;64;79;;;;;;;;;16.05.2024 23:35;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.831.098.032;2;1;64;79;;;;;;;;;16.05.2024 23:35;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.831.560.995;2;0;64;79;;;;;;;;;16.05.2024 23:35;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.831.674.884;2;1;64;79;;;;;;;;;16.05.2024 23:35;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.833.295.255;2;0;64;79;;;;;;;;;16.05.2024 23:36;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.835.033.218;2;1;64;79;;;;;;;;;16.05.2024 23:36;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.835.148.958;2;0;64;79;;;;;;;;;16.05.2024 23:36;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.836.188.773;2;1;64;79;;;;;;;;;16.05.2024 23:36;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.836.883.218;2;0;64;79;;;;;;;;;16.05.2024 23:36;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
45.428.983.723.044;2;1;64;79;;;;;;;;;16.05.2024 23:36;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.837.579.514;2;0;64;79;;;;;;;;;16.05.2024 23:36;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.838.272.106;2;1;64;79;;;;;;;;;16.05.2024 23:36;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.838.387.847;2;0;64;79;;;;;;;;;16.05.2024 23:36;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.839.198.032;2;1;64;79;;;;;;;;;16.05.2024 23:36;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.839.431.366;2;0;64;79;;;;;;;;;16.05.2024 23:36;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.839.547.107;2;1;64;79;;;;;;;;;16.05.2024 23:36;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.839.662.847;2;0;64;79;;;;;;;;;16.05.2024 23:36;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.841.628.588;2;1;64;79;;;;;;;;;16.05.2024 23:37;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.842.207.292;2;0;64;79;;;;;;;;;16.05.2024 23:37;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.842.438.773;2;1;64;79;;;;;;;;;16.05.2024 23:37;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.843.366.551;2;0;64;79;;;;;;;;;16.05.2024 23:37;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.843.827.662;2;1;64;79;;;;;;;;;16.05.2024 23:37;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.844.985.069;2;0;64;79;;;;;;;;;16.05.2024 23:37;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
45.428.984.510.081;2;1;64;79;;;;;;;;;16.05.2024 23:37;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.847.531.366;2;0;64;79;;;;;;;;;16.05.2024 23:38;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.847.762.847;2;1;64;79;;;;;;;;;16.05.2024 23:38;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.848.457.292;2;0;64;79;;;;;;;;;16.05.2024 23:38;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.850.309.144;2;1;64;79;;;;;;;;;16.05.2024 23:38;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.850.656.366;2;0;64;79;;;;;;;;;16.05.2024 23:38;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.851.119.329;2;1;64;79;;;;;;;;;16.05.2024 23:38;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.851.466.551;2;0;64;79;;;;;;;;;16.05.2024 23:38;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.851.813.773;2;1;64;79;;;;;;;;;16.05.2024 23:38;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.852.739.699;2;0;64;79;;;;;;;;;16.05.2024 23:38;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
45.428.985.285.544;2;1;64;79;;;;;;;;;16.05.2024 23:38;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.852.971.181;2;0;64;79;;;;;;;;;16.05.2024 23:38;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.853.318.403;2;1;64;79;;;;;;;;;16.05.2024 23:38;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.853.897.106;2;0;64;79;;;;;;;;;16.05.2024 23:38;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.854.712.731;2;1;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.854.823.032;2;0;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.854.940.625;2;1;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.855.285.995;2;0;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.855.517.477;2;1;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.855.633.218;2;0;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.855.748.958;2;1;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.856.559.144;2;0;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.856.674.884;2;1;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.856.792.477;2;0;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.857.023.958;2;1;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.857.137.847;2;0;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
45.428.985.725.544;2;1;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.857.832.292;2;0;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.857.948.032;2;1;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.858.063.773;2;0;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.858.179.514;2;1;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.858.989.699;2;0;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.859.221.181;2;1;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.859.452.662;2;0;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.859.566.667;2;1;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.860.262.847;2;0;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.860.494.329;2;1;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.860.610.069;2;0;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.860.841.551;2;1;64;79;;;;;;;;;16.05.2024 23:39;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.861.188.773;2;0;64;79;;;;;;;;;16.05.2024 23:40;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.861.460.069;1;1;3;240001;;;;;;;;;16.05.2024 23:40;Es wurden zu viele Variablen (Powertags) projektiert!;
454.289.861.460.069;1;1;3;240000;WinCC Recipes for Runtime Advanced;;;;;;;;16.05.2024 23:40;License Key nicht verf¸gbar! WinCC Recipes for Runtime Advanced;
454.289.861.460.069;1;1;3;240000;WinCC Logging for Runtime Advanced;;;;;;;;16.05.2024 23:40;License Key nicht verf¸gbar! WinCC Logging for Runtime Advanced;
454.289.862.114.699;2;1;64;79;;;;;;;;;16.05.2024 23:40;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
45.428.986.223.044;2;0;64;79;;;;;;;;;16.05.2024 23:40;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.862.809.144;2;1;64;79;;;;;;;;;16.05.2024 23:40;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.862.924.884;2;0;64;79;;;;;;;;;16.05.2024 23:40;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.863.387.847;2;1;64;79;;;;;;;;;16.05.2024 23:40;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.863.617.593;2;0;64;79;;;;;;;;;16.05.2024 23:40;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.864.082.292;2;1;64;79;;;;;;;;;16.05.2024 23:40;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.866.165.625;2;0;64;79;;;;;;;;;16.05.2024 23:40;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.866.512.847;2;1;64;79;;;;;;;;;16.05.2024 23:40;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.867.323.032;2;0;64;79;;;;;;;;;16.05.2024 23:40;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.868.825.926;2;1;64;79;;;;;;;;;16.05.2024 23:41;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.869.288.889;2;0;64;79;;;;;;;;;16.05.2024 23:41;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.869.869.329;2;1;64;79;;;;;;;;;16.05.2024 23:41;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.870.563.773;2;0;64;79;;;;;;;;;16.05.2024 23:41;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.871.026.736;2;1;64;79;;;;;;;;;16.05.2024 23:41;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.871.950.926;2;0;64;79;;;;;;;;;16.05.2024 23:41;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.872.184.144;2;1;64;79;;;;;;;;;16.05.2024 23:41;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.873.574.884;2;0;64;79;;;;;;;;;16.05.2024 23:41;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.873.687.037;2;1;64;79;;;;;;;;;16.05.2024 23:41;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.874.151.736;2;0;64;79;;;;;;;;;16.05.2024 23:41;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.874.265.741;2;1;64;79;;;;;;;;;16.05.2024 23:41;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.874.383.218;2;0;64;79;;;;;;;;;16.05.2024 23:41;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.876.003.588;2;1;64;79;;;;;;;;;16.05.2024 23:42;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.876.117.593;2;0;64;79;;;;;;;;;16.05.2024 23:42;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.876.929.514;2;1;64;79;;;;;;;;;16.05.2024 23:42;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
45428987727.5;2;0;64;79;;;;;;;;;16.05.2024 23:42;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.877.622.222;2;1;64;79;;;;;;;;;16.05.2024 23:42;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.879.126.852;2;0;64;79;;;;;;;;;16.05.2024 23:42;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.879.705.556;2;1;64;79;;;;;;;;;16.05.2024 23:42;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.879.938.773;2;0;64;79;;;;;;;;;16.05.2024 23:42;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.880.747.222;2;1;64;79;;;;;;;;;16.05.2024 23:42;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.881.441.667;2;0;64;79;;;;;;;;;16.05.2024 23:42;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.881.790.625;2;1;64;79;;;;;;;;;16.05.2024 23:42;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.882.483.333;2;0;64;79;;;;;;;;;16.05.2024 23:43;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.882.830.556;2;1;64;79;;;;;;;;;16.05.2024 23:43;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.883.295.255;2;0;64;79;;;;;;;;;16.05.2024 23:43;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.883.409.259;2;1;64;79;;;;;;;;;16.05.2024 23:43;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.884.450.926;2;0;64;79;;;;;;;;;16.05.2024 23:43;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.884.682.407;2;1;64;79;;;;;;;;;16.05.2024 23:43;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.884.913.889;2;0;64;79;;;;;;;;;16.05.2024 23:43;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
45.428.988.514.537;2;1;64;79;;;;;;;;;16.05.2024 23:43;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.889.890.741;2;0;64;79;;;;;;;;;16.05.2024 23:44;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.890.006.481;2;1;64;79;;;;;;;;;16.05.2024 23:44;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.891.974.074;2;0;64;79;;;;;;;;;16.05.2024 23:44;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.892.089.815;2;1;64;79;;;;;;;;;16.05.2024 23:44;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.892.205.556;2;0;64;79;;;;;;;;;16.05.2024 23:44;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.892.321.296;2;1;64;79;;;;;;;;;16.05.2024 23:44;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.894.983.333;2;0;64;79;;;;;;;;;16.05.2024 23:44;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.895.097.222;2;1;64;79;;;;;;;;;16.05.2024 23:44;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.899.034.259;2;0;64;79;;;;;;;;;16.05.2024 23:45;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.899.265.741;2;1;64;79;;;;;;;;;16.05.2024 23:45;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.900.307.407;2;0;64;79;;;;;;;;;16.05.2024 23:45;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.900.423.148;2;1;64;79;;;;;;;;;16.05.2024 23:45;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.901.117.593;2;0;64;79;;;;;;;;;16.05.2024 23:45;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.901.349.074;2;1;64;79;;;;;;;;;16.05.2024 23:45;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.901.462.963;2;0;64;79;;;;;;;;;16.05.2024 23:45;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.901.578.704;2;1;64;79;;;;;;;;;16.05.2024 23:45;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.903.200.926;2;0;64;79;;;;;;;;;16.05.2024 23:46;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.903.316.667;2;1;64;79;;;;;;;;;16.05.2024 23:46;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.903.663.889;2;0;64;79;;;;;;;;;16.05.2024 23:46;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
45428990412.5;2;1;64;79;;;;;;;;;16.05.2024 23:46;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.904.705.556;2;0;64;79;;;;;;;;;16.05.2024 23:46;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.905.631.481;2;1;64;79;;;;;;;;;16.05.2024 23:46;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.905.747.222;2;0;64;79;;;;;;;;;16.05.2024 23:46;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.906.092.593;2;1;64;79;;;;;;;;;16.05.2024 23:46;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.906.210.185;2;0;64;79;;;;;;;;;16.05.2024 23:46;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.906.673.148;2;1;64;79;;;;;;;;;16.05.2024 23:46;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.907.136.111;2;0;64;79;;;;;;;;;16.05.2024 23:46;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.908.409.259;2;1;64;79;;;;;;;;;16.05.2024 23:46;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
45428990852.5;2;0;64;79;;;;;;;;;16.05.2024 23:46;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.909.682.407;2;1;64;79;;;;;;;;;16.05.2024 23:47;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.909.796.296;2;0;64;79;;;;;;;;;16.05.2024 23:47;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
45.428.991.002.963;2;1;64;79;;;;;;;;;16.05.2024 23:47;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
45428991037.5;2;0;64;79;;;;;;;;;16.05.2024 23:47;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.910.492.593;2;1;64;79;;;;;;;;;16.05.2024 23:47;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.910.724.074;2;0;64;79;;;;;;;;;16.05.2024 23:47;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.911.532.407;2;1;64;79;;;;;;;;;16.05.2024 23:47;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.912.112.963;2;0;64;79;;;;;;;;;16.05.2024 23:47;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.912.228.704;2;1;64;79;;;;;;;;;16.05.2024 23:47;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.913.384.259;2;0;64;79;;;;;;;;;16.05.2024 23:47;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.913.617.593;2;1;64;79;;;;;;;;;16.05.2024 23:47;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
454.289.913.964.815;2;0;64;79;;;;;;;;;16.05.2024 23:47;Warnung Differenz der Zugspannungen zwischen Einlauf und Auslauf zu groﬂ;AME
